2010-09-16,8173.66
2010-09-15,8175.83
2010-09-14,8181.3
2010-09-13,8183.24
2010-09-10,8173.39
2010-09-09,8177.07
2010-09-08,8179.36
2010-09-07,8183.68
2010-09-06,8184.28
2010-09-03,8184.11
2010-09-02,8187.16
2010-09-01,8189.17
2010-08-31,8180.2
2010-08-30,8180.21
2010-08-27,8205.24
2010-08-26,8214.57
2010-08-25,8219.99
2010-08-24,8204.95
2010-08-23,8198.88
2010-08-20,8210.3
2010-08-19,8208.96
2010-08-18,8209.54
2010-08-17,8222.6
2010-08-16,8229.52
2010-08-13,8216.53
2010-08-12,8223.53
2010-08-11,8229.14
2010-08-10,8200.57
2010-08-09,8179.97
2010-08-06,8234.05
2010-08-05,8236.97
2010-08-04,8235.44
2010-08-03,8226.42
2010-08-02,8229.54
2010-07-30,8250.06
2010-07-29,8242.7
2010-07-28,8240.29
2010-07-27,8237.66
2010-07-26,8244.65
2010-07-23,8243.23
2010-07-22,8242.61
2010-07-21,8243.16
2010-07-20,8250.51
2010-07-19,8257.22
2010-07-16,8234.38
2010-07-15,8225.9
2010-07-14,8246.5
2010-07-13,8253.93
2010-07-12,8260.32
2010-07-09,8253.52
2010-07-08,8257.66
2010-07-07,8261.26
2010-07-06,8245.23
2010-07-05,8225.62
2010-07-02,8255.58
2010-07-01,8256.08
2010-06-30,8255.02
2010-06-29,8231.16
2010-06-28,8216.37
2010-06-25,8259.45
2010-06-24,8262.97
2010-06-23,8265.05
2010-06-22,8257.24
2010-06-21,8252.42
2010-06-18,8263.09
2010-06-17,8267.18
2010-06-16,8280.18
2010-06-15,8278.49
2010-06-14,8276.64
2010-06-11,8293.23
2010-06-10,8289.39
2010-06-09,8285.26
2010-06-08,8328.98
2010-06-07,8361.55
2010-06-04,8283.25
2010-06-03,8280.26
2010-06-02,8281.43
2010-06-01,8285.33
2010-05-31,8296.72
2010-05-28,8302.59
2010-05-27,8283.53
2010-05-26,8284.76
2010-05-25,8267.65
2010-05-24,8258.84
2010-05-21,8281.28
2010-05-20,8283.47
2010-05-19,8282.91
2010-05-18,8313.49
2010-05-17,8333.17
2010-05-14,8276.9
2010-05-13,8280.4
2010-05-12,8285.14
2010-05-11,8303.68
2010-05-10,8315.16
2010-05-07,8293.89
2010-05-06,8294.6
2010-05-05,8283.96
2010-05-04,8281.58
2010-05-03,8281.6
2010-04-30,8287.32
